train,val,test
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,True,False
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
False,False,True
